,date,eth_price_floor,num_daily_transactions,project_name,numerator,collateral_value
1661,2022-01-09,80.0,2,Cryptopunks,160.0,58.09023866348449
1662,2022-01-10,57.0,11,Cryptopunks,627.0,57.994619164619166
1663,2022-01-11,63.63,7,Cryptopunks,445.41,57.79319512195123
1664,2022-01-12,59.69,7,Cryptopunks,417.83,57.68785365853659
1665,2022-01-13,60.0,2,Cryptopunks,120.0,57.55100250626567
1666,2022-01-14,50.0,6,Cryptopunks,300.0,57.41456185567011
0,2021-04-30,0.16,1,BoredApeYachtClub,0.16,
1,2021-05-01,0.04,1811,BoredApeYachtClub,72.44,
2,2021-05-02,0.13965,1695,BoredApeYachtClub,236.70675,
3,2021-05-03,0.1949,1138,BoredApeYachtClub,221.7962,
4,2021-05-04,0.1,350,BoredApeYachtClub,35.0,
5,2021-05-05,0.25,268,BoredApeYachtClub,67.0,
6,2021-05-06,0.13,189,BoredApeYachtClub,24.57,
7,2021-05-07,0.142,154,BoredApeYachtClub,21.868,
8,2021-05-08,0.142,97,BoredApeYachtClub,13.774,
9,2021-05-09,0.1495,119,BoredApeYachtClub,17.790499999999998,
10,2021-05-10,0.192,62,BoredApeYachtClub,11.904,
11,2021-05-11,0.219,35,BoredApeYachtClub,7.665,
12,2021-05-12,0.21,41,BoredApeYachtClub,8.61,
13,2021-05-13,0.24,48,BoredApeYachtClub,11.52,
14,2021-05-14,0.25,43,BoredApeYachtClub,10.75,
15,2021-05-15,0.25,54,BoredApeYachtClub,13.5,
16,2021-05-16,0.17,85,BoredApeYachtClub,14.450000000000001,
17,2021-05-17,0.18,53,BoredApeYachtClub,9.54,
18,2021-05-18,0.181,80,BoredApeYachtClub,14.48,
19,2021-05-19,0.205,52,BoredApeYachtClub,10.66,
20,2021-05-20,0.08,81,BoredApeYachtClub,6.48,
21,2021-05-21,0.207,89,BoredApeYachtClub,18.423,
22,2021-05-22,0.242,70,BoredApeYachtClub,16.939999999999998,
23,2021-05-23,0.28,74,BoredApeYachtClub,20.720000000000002,
24,2021-05-24,0.232,100,BoredApeYachtClub,23.200000000000003,
25,2021-05-25,0.25,80,BoredApeYachtClub,20.0,
26,2021-05-26,0.25,55,,13.75,
27,2021-05-27,0.254,73,,18.542,
28,2021-05-28,0.268,133,BoredApeYachtClub,35.644000000000005,
29,2021-05-29,0.28,143,BoredApeYachtClub,40.040000000000006,
30,2021-05-30,0.32,603,BoredApeYachtClub,192.96,0.14270912278289563
31,2021-05-31,0.43,467,BoredApeYachtClub,200.81,0.15628234285714288
32,2021-06-01,0.4,514,BoredApeYachtClub,205.60000000000002,0.2080988286632981
33,2021-06-02,0.7,291,BoredApeYachtClub,203.7,0.24822181308411215
34,2021-06-03,0.51,176,BoredApeYachtClub,89.76,0.2908928492116367
35,2021-06-04,0.7,123,BoredApeYachtClub,86.1,0.31523458073458077
36,2021-06-05,0.76,254,BoredApeYachtClub,193.04,0.3307243068833652
37,2021-06-06,0.7,345,BoredApeYachtClub,241.49999999999997,0.3653143092492351
38,2021-06-07,0.83,525,BoredApeYachtClub,435.75,0.39906587837837837
39,2021-06-08,1.35,267,BoredApeYachtClub,360.45000000000005,0.4506632087099424
40,2021-06-09,1.2,161,BoredApeYachtClub,193.2,0.5056794258373206
41,2021-06-10,1.2,127,BoredApeYachtClub,152.4,0.5313360703812317
42,2021-06-11,1.205,122,BoredApeYachtClub,147.01000000000002,0.5497443825619358
43,2021-06-12,1.205,79,BoredApeYachtClub,95.19500000000001,0.5674960287443268
44,2021-06-13,1.0,130,BoredApeYachtClub,130.0,0.5799199097574732
45,2021-06-14,1.28,93,BoredApeYachtClub,119.04,0.592645948945616
46,2021-06-15,0.7,195,BoredApeYachtClub,136.5,0.6077840220385676
47,2021-06-16,1.07,157,BoredApeYachtClub,167.99,0.617719891989199
48,2021-06-17,1.504,212,BoredApeYachtClub,318.848,0.6343672026859869
49,2021-06-18,1.5,321,BoredApeYachtClub,481.5,0.6724662407183561
50,2021-06-19,1.025,444,BoredApeYachtClub,455.09999999999997,0.7203122112211221
51,2021-06-20,1.0,451,BoredApeYachtClub,451.0,0.7494491670558929
52,2021-06-21,1.75,289,BoredApeYachtClub,505.75,0.7732187177597641
53,2021-06-22,2.405,117,BoredApeYachtClub,281.385,0.8188319531696174
54,2021-06-23,2.805,101,BoredApeYachtClub,283.305,0.8508250319284804
55,2021-06-24,3.005,94,BoredApeYachtClub,282.46999999999997,0.8876091089670829
56,2021-06-25,2.4,95,BoredApeYachtClub,228.0,0.9230160011328237
57,2021-06-26,2.005,83,BoredApeYachtClub,166.415,0.9479849338214589
58,2021-06-27,1.68,79,BoredApeYachtClub,132.72,0.9674440382452195
59,2021-06-28,1.805,52,BoredApeYachtClub,93.86,0.9885998866534431
60,2021-06-29,0.48,77,BoredApeYachtClub,36.96,1.0092375484426583
61,2021-06-30,2.2,67,BoredApeYachtClub,147.4,1.0674364229156965
62,2021-07-01,2.38,71,BoredApeYachtClub,168.98,1.1292746234067208
63,2021-07-02,2.576,30,BoredApeYachtClub,77.28,1.2120986066452304
64,2021-07-03,2.296,35,BoredApeYachtClub,80.36,1.2476874648679033
65,2021-07-04,2.61,50,BoredApeYachtClub,130.5,1.2797359507313315
66,2021-07-05,2.654,49,BoredApeYachtClub,130.046,1.30663829787234
67,2021-07-06,2.42,49,BoredApeYachtClub,118.58,1.3482948352989017
68,2021-07-07,2.52,50,BoredApeYachtClub,126.0,1.4080471657291214
69,2021-07-08,2.67,49,BoredApeYachtClub,130.82999999999998,1.4946332288401254
70,2021-07-09,2.266666667,63,BoredApeYachtClub,142.800000021,1.5191203868668874
71,2021-07-10,2.77,60,BoredApeYachtClub,166.2,1.5448248499141217
72,2021-07-11,1.1,152,BoredApeYachtClub,167.20000000000002,1.5759893730130181
73,2021-07-12,2.0,157,BoredApeYachtClub,314.0,1.5688492356407484
74,2021-07-13,1.1,180,BoredApeYachtClub,198.00000000000003,1.593754907030217
75,2021-07-14,4.02,164,BoredApeYachtClub,659.28,1.59077485977078
76,2021-07-15,4.181,288,BoredApeYachtClub,1204.128,1.6977858752870023
77,2021-07-16,5.01,298,BoredApeYachtClub,1492.98,1.920432452281204
78,2021-07-17,1.666666667,307,BoredApeYachtClub,511.666666769,2.1698313224558787
79,2021-07-18,5.0,132,BoredApeYachtClub,660.0,2.1667505013396573
80,2021-07-19,5.309,67,BoredApeYachtClub,355.70300000000003,2.309023872922816
81,2021-07-20,5.4,58,BoredApeYachtClub,313.20000000000005,2.5143233937140574
82,2021-07-21,5.02,51,BoredApeYachtClub,256.02,2.767171771272673
83,2021-07-22,4.666666667,32,BoredApeYachtClub,149.333333344,2.8980059733728005
84,2021-07-23,6.04,39,BoredApeYachtClub,235.56,2.9355976974125007
85,2021-07-24,6.02,30,BoredApeYachtClub,180.6,2.9806823371840165
86,2021-07-25,3.885,42,BoredApeYachtClub,163.17,3.0111880576986962
87,2021-07-26,5.53,47,BoredApeYachtClub,259.91,3.0443103810325063
88,2021-07-27,5.6145,40,BoredApeYachtClub,224.57999999999998,3.1162007080120357
89,2021-07-28,5.52,36,BoredApeYachtClub,198.71999999999997,3.1927950467099784
90,2021-07-29,5.3,25,BoredApeYachtClub,132.5,3.2490927798317686
91,2021-07-30,4.3,58,BoredApeYachtClub,249.39999999999998,3.346404341476821
92,2021-07-31,4.45,156,BoredApeYachtClub,694.2,3.3951742340841635
93,2021-08-01,2.0,267,BoredApeYachtClub,534.0,3.4798664996900497
94,2021-08-02,5.0,98,BoredApeYachtClub,490.0,3.358451666161003
95,2021-08-03,5.625,199,BoredApeYachtClub,1119.375,3.422465093773109
96,2021-08-04,7.9,391,BoredApeYachtClub,3088.9,3.5701455442904715
97,2021-08-05,12.3,119,BoredApeYachtClub,1463.7,4.054905439367922
98,2021-08-06,13.1,115,BoredApeYachtClub,1506.5,4.345268399489467
99,2021-08-07,13.45,91,BoredApeYachtClub,1223.95,4.640445161326344
100,2021-08-08,12.02,79,BoredApeYachtClub,949.5799999999999,4.879206804926635
101,2021-08-09,12.6169,63,BoredApeYachtClub,794.8647,5.072089994736104
102,2021-08-10,9.783333333,57,BoredApeYachtClub,557.649999981,5.234335017221104
103,2021-08-11,11.8001,58,BoredApeYachtClub,684.4058,5.4751683939484534
104,2021-08-12,11.02,43,BoredApeYachtClub,473.85999999999996,5.729544605546139
105,2021-08-13,11.52,38,BoredApeYachtClub,437.76,6.037025072491015
106,2021-08-14,10.0,61,BoredApeYachtClub,610.0,6.199222773794825
107,2021-08-15,10.0,53,BoredApeYachtClub,530.0,6.461765741070066
108,2021-08-16,12.0,38,BoredApeYachtClub,456.0,6.6792105540301545
109,2021-08-17,13.35,28,BoredApeYachtClub,373.8,7.353248870818815
110,2021-08-18,13.3,32,BoredApeYachtClub,425.6,7.546285531797095
111,2021-08-19,12.72,32,BoredApeYachtClub,407.04,7.682953696123157
112,2021-08-20,10.0,155,BoredApeYachtClub,1550.0,7.804375034460298
113,2021-08-21,17.0,243,BoredApeYachtClub,4131.0,7.995622059208961
114,2021-08-22,18.4121,59,BoredApeYachtClub,1086.3138999999999,8.835208744961946
115,2021-08-23,18.95,174,BoredApeYachtClub,3297.2999999999997,9.080050635663275
116,2021-08-24,16.5,121,BoredApeYachtClub,1996.5,9.704549326883328
117,2021-08-25,31.61,77,BoredApeYachtClub,2433.97,10.062973588703294
118,2021-08-26,29.8,60,BoredApeYachtClub,1788.0,10.6857848968666
119,2021-08-27,35.75,56,BoredApeYachtClub,2002.0,11.131820687369794
120,2021-08-28,22.5,299,BoredApeYachtClub,6727.5,11.650745042672689
121,2021-08-29,8.1999,124,BoredApeYachtClub,1016.7875999999999,12.675653433729215
122,2021-08-30,28.0,81,BoredApeYachtClub,2268.0,12.655214707614
123,2021-08-31,30.0,51,BoredApeYachtClub,1530.0,13.417202355778015
124,2021-09-01,34.0,57,BoredApeYachtClub,1938.0,14.6753980613832
125,2021-09-02,33.0,49,BoredApeYachtClub,1617.0,15.346547806149642
126,2021-09-03,37.3195,42,BoredApeYachtClub,1567.4189999999999,16.310599862252413
127,2021-09-04,34.5,20,BoredApeYachtClub,690.0,17.943053228955385
128,2021-09-05,24.75,83,BoredApeYachtClub,2054.25,18.351303338754484
129,2021-09-06,34.75,44,BoredApeYachtClub,1529.0,18.819534240916255
130,2021-09-07,32.0,20,BoredApeYachtClub,640.0,19.319983592755996
131,2021-09-08,38.9,16,BoredApeYachtClub,622.4,19.67817989645427
132,2021-09-09,35.0944,28,BoredApeYachtClub,982.6432,20.009491985900926
133,2021-09-10,15.0,50,BoredApeYachtClub,750.0,20.457872212310438
134,2021-09-11,30.38,12,BoredApeYachtClub,364.56,20.560494046553266
135,2021-09-12,7.0,13,BoredApeYachtClub,91.0,20.800201407172036
136,2021-09-13,27.5,10,BoredApeYachtClub,275.0,20.879744582185488
137,2021-09-14,24.1605,19,BoredApeYachtClub,459.04949999999997,21.22288843441467
138,2021-09-15,34.33,41,BoredApeYachtClub,1407.53,21.53374734830387
139,2021-09-16,38.69,43,BoredApeYachtClub,1663.6699999999998,21.95690038167939
140,2021-09-17,35.02,18,BoredApeYachtClub,630.36,22.411905826622448
141,2021-09-18,33.02,16,BoredApeYachtClub,528.32,22.6591765379113
142,2021-09-19,32.51,8,BoredApeYachtClub,260.08,22.891673810667946
143,2021-09-20,33.04,18,BoredApeYachtClub,594.72,23.964660392967943
144,2021-09-21,32.58,16,BoredApeYachtClub,521.28,25.05054019894675
145,2021-09-22,38.0,12,BoredApeYachtClub,456.0,25.35794675870348
146,2021-09-23,36.5,16,BoredApeYachtClub,584.0,26.200159109042552
147,2021-09-24,33.051,22,BoredApeYachtClub,727.1220000000001,27.156925875625443
148,2021-09-25,39.0,12,BoredApeYachtClub,468.0,26.99828221726191
149,2021-09-26,36.0,25,BoredApeYachtClub,900.0,26.979700077160498
150,2021-09-27,34.223,12,BoredApeYachtClub,410.676,26.769716442687745
151,2021-09-28,35.35,16,BoredApeYachtClub,565.6,28.16653098159509
152,2021-09-29,35.701,15,BoredApeYachtClub,535.515,31.14445942528735
153,2021-09-30,36.0,26,BoredApeYachtClub,936.0,31.54626206467661
154,2021-10-01,38.0,20,BoredApeYachtClub,760.0,31.796142105263158
155,2021-10-02,20.25,27,BoredApeYachtClub,546.75,31.79406293800539
156,2021-10-03,39.0,20,BoredApeYachtClub,780.0,31.279089861111107
157,2021-10-04,37.891,20,BoredApeYachtClub,757.8199999999999,31.136856303724926
158,2021-10-05,35.269,23,BoredApeYachtClub,811.187,31.23401962750716
159,2021-10-06,34.12,17,BoredApeYachtClub,580.04,32.22301363636364
160,2021-10-07,30.0,14,BoredApeYachtClub,420.0,32.09381783960721
161,2021-10-08,33.0,30,BoredApeYachtClub,990.0,32.04846727272727
162,2021-10-09,37.01,15,BoredApeYachtClub,555.15,31.91748416801293
163,2021-10-10,35.26,18,BoredApeYachtClub,634.68,31.896748349834986
164,2021-10-11,34.0,9,BoredApeYachtClub,306.0,33.47405836236934
165,2021-10-12,26.5,15,BoredApeYachtClub,397.5,33.547372154115585
166,2021-10-13,31.51,19,BoredApeYachtClub,598.69,33.96518237347295
167,2021-10-14,31.51,17,BoredApeYachtClub,535.6700000000001,33.99611597938144
168,2021-10-15,36.5,14,BoredApeYachtClub,511.0,34.24544827586207
169,2021-10-16,31.0,8,BoredApeYachtClub,248.0,34.29625678119349
170,2021-10-17,30.304,8,BoredApeYachtClub,242.432,33.88061776061776
171,2021-10-18,31.0,9,BoredApeYachtClub,279.0,33.78392125984253
172,2021-10-19,31.125,14,BoredApeYachtClub,435.75,33.75830738522954
173,2021-10-20,30.0,15,BoredApeYachtClub,450.0,33.70528994082841
174,2021-10-21,27.0,29,BoredApeYachtClub,783.0,33.61877380952381
175,2021-10-22,23.5,23,BoredApeYachtClub,540.5,33.27965570599613
176,2021-10-23,29.01,34,BoredApeYachtClub,986.34,32.74636742424243
177,2021-10-24,38.0,9,BoredApeYachtClub,342.0,32.40370329670329
178,2021-10-25,34.96,18,BoredApeYachtClub,629.28,32.471482176360226
179,2021-10-26,34.96,12,BoredApeYachtClub,419.52,32.40923933209647
180,2021-10-27,32.511,20,BoredApeYachtClub,650.22,32.2967680608365
181,2021-10-28,32.602,17,BoredApeYachtClub,554.2339999999999,32.26150561797753
182,2021-10-29,32.61,15,BoredApeYachtClub,489.15,32.17995887850468
183,2021-10-30,35.29,7,BoredApeYachtClub,247.03,32.09329532710281
184,2021-10-31,33.0,15,BoredApeYachtClub,495.0,31.939812015503875
185,2021-11-01,31.0,10,BoredApeYachtClub,310.0,31.733743639921723
186,2021-11-02,32.6,11,BoredApeYachtClub,358.6,32.346544534412956
187,2021-11-03,30.701,21,BoredApeYachtClub,644.721,32.07792371134021
188,2021-11-04,31.9,10,BoredApeYachtClub,319.0,31.77920576131687
189,2021-11-05,30.0,14,BoredApeYachtClub,420.0,31.612065539112052
190,2021-11-06,30.75,21,BoredApeYachtClub,645.75,31.473334042553194
191,2021-11-07,30.5,13,BoredApeYachtClub,396.5,31.484731656184486
192,2021-11-08,29.66,21,BoredApeYachtClub,622.86,31.35808043478261
193,2021-11-09,24.02,19,BoredApeYachtClub,456.38,31.09962875536481
194,2021-11-10,27.37,21,BoredApeYachtClub,574.77,30.651235546038542
195,2021-11-11,27.9,24,BoredApeYachtClub,669.5999999999999,30.44446137787056
196,2021-11-12,28.72,37,BoredApeYachtClub,1062.6399999999999,30.44056762295082
197,2021-11-13,17.333333333,100,BoredApeYachtClub,1733.3333332999998,30.27459881422925
198,2021-11-14,17.5,68,BoredApeYachtClub,1190.0,28.041783248387095
199,2021-11-15,37.49,67,BoredApeYachtClub,2511.83,26.742784344167962
200,2021-11-16,20.0,90,BoredApeYachtClub,1800.0,27.720000474786325
201,2021-11-17,10.0,54,BoredApeYachtClub,540.0,26.807408588392857
202,2021-11-18,51.6999,46,BoredApeYachtClub,2378.1954,25.667078809770807
203,2021-11-19,45.47,21,BoredApeYachtClub,954.87,26.96916809907085
204,2021-11-20,46.99,15,BoredApeYachtClub,704.85,27.364848596655133
205,2021-11-21,44.0,17,BoredApeYachtClub,748.0,27.72236076588511
206,2021-11-22,35.1797,18,BoredApeYachtClub,633.2346,28.163723415938605
207,2021-11-23,40.0,7,BoredApeYachtClub,280.0,28.28106899314079
208,2021-11-24,38.564,8,BoredApeYachtClub,308.512,28.274509449095294
209,2021-11-25,39.0623,11,BoredApeYachtClub,429.6853,28.228083435042734
210,2021-11-26,44.0,15,BoredApeYachtClub,660.0,28.27501911161369
211,2021-11-27,40.0,10,BoredApeYachtClub,400.0,28.46094173837638
212,2021-11-28,45.99,18,BoredApeYachtClub,827.82,28.516763813027296
213,2021-11-29,43.0,26,BoredApeYachtClub,1118.0,28.829643551668724
214,2021-11-30,43.254,15,BoredApeYachtClub,648.81,29.219989895289856
215,2021-12-01,46.99,13,BoredApeYachtClub,610.87,29.405750764855075
216,2021-12-02,40.309,20,BoredApeYachtClub,806.18,29.661650581588447
217,2021-12-03,46.745,33,BoredApeYachtClub,1542.5849999999998,29.876680515833332
218,2021-12-04,46.3009,30,BoredApeYachtClub,1389.027,30.509713184624413
219,2021-12-05,46.7985,15,BoredApeYachtClub,701.9775,31.03704430424312
220,2021-12-06,46.5429,13,BoredApeYachtClub,605.0577000000001,31.324490416151207
221,2021-12-07,21.25,16,BoredApeYachtClub,340.0,31.567153564508676
222,2021-12-08,52.97,8,BoredApeYachtClub,423.76,31.392958333294935
223,2021-12-09,46.702,19,BoredApeYachtClub,887.338,31.637412670526317
224,2021-12-10,46.701,22,BoredApeYachtClub,1027.422,32.14145711497076
225,2021-12-11,50.0,15,BoredApeYachtClub,750.0,32.63270774918224
226,2021-12-12,51.99,10,BoredApeYachtClub,519.9,33.07437760720189
227,2021-12-13,47.0,18,BoredApeYachtClub,846.0,33.50153394304878
228,2021-12-14,48.8915,16,BoredApeYachtClub,782.264,36.02157791327913
229,2021-12-15,47.251,16,BoredApeYachtClub,756.016,38.15770918367347
230,2021-12-16,46.0,22,BoredApeYachtClub,1012.0,38.45728267716535
231,2021-12-17,49.0,11,BoredApeYachtClub,539.0,41.679672839506175
232,2021-12-18,45.0,11,BoredApeYachtClub,495.0,45.0980429389313
233,2021-12-19,49.0,13,BoredApeYachtClub,637.0,44.474803885480576
234,2021-12-20,51.0,7,BoredApeYachtClub,357.0,44.553657172557166
235,2021-12-21,45.01,13,BoredApeYachtClub,585.13,44.57179513742072
236,2021-12-22,52.0,16,BoredApeYachtClub,832.0,44.60466759061834
237,2021-12-23,42.0,22,BoredApeYachtClub,924.0,45.221315845824414
238,2021-12-24,53.0,16,BoredApeYachtClub,848.0,45.15011307053942
239,2021-12-25,54.17,19,BoredApeYachtClub,1029.23,45.51396428571429
240,2021-12-26,37.5,27,BoredApeYachtClub,1012.5,45.98672128514056
241,2021-12-27,58.98,23,BoredApeYachtClub,1356.54,45.595857254901965
242,2021-12-28,58.6942,27,BoredApeYachtClub,1584.7434,46.29144780114723
243,2021-12-29,58.0,19,BoredApeYachtClub,1102.0,46.93111015037594
244,2021-12-30,39.333333333,31,BoredApeYachtClub,1219.333333323,47.5263820952381
245,2021-12-31,52.0,32,BoredApeYachtClub,1664.0,47.17536771409058
246,2022-01-01,40.0,84,BoredApeYachtClub,3360.0,47.455364166648216
247,2022-01-02,67.0,61,BoredApeYachtClub,4087.0,46.68080758545353
248,2022-01-03,49.5,50,BoredApeYachtClub,2475.0,48.57858732104754
249,2022-01-04,62.0,24,BoredApeYachtClub,1488.0,48.748827281730655
250,2022-01-05,33.0,23,BoredApeYachtClub,759.0,49.25878771413069
251,2022-01-06,19.69,24,BoredApeYachtClub,472.56000000000006,48.76870728411433
252,2022-01-07,21.0,28,,588.0,48.40019561276538
253,2022-01-08,68.0,17,BoredApeYachtClub,1156.0,47.282304218808065
254,2022-01-09,69.0,43,,2967.0,47.78889642025522
255,2022-01-10,76.0,32,BoredApeYachtClub,2432.0,49.057204245695125
256,2022-01-11,75.0,18,BoredApeYachtClub,1350.0,50.1804195143351
257,2022-01-12,71.0,14,BoredApeYachtClub,994.0,50.74222376582307
258,2022-01-13,76.5,7,BoredApeYachtClub,535.5,51.204633377237144
259,2022-01-14,74.0,19,BoredApeYachtClub,1406.0,51.490070311097334
260,2022-01-15,77.7,36,BoredApeYachtClub,2797.2000000000003,52.14812315182338
261,2022-01-16,81.0,26,BoredApeYachtClub,2106.0,53.52377670576662
262,2022-01-17,54.89,8,BoredApeYachtClub,439.12,54.500942114223776
263,2022-01-18,60.0,15,BoredApeYachtClub,900.0,54.63909721864314
264,2022-01-19,77.0,10,BoredApeYachtClub,770.0,54.835924114370044
265,2022-01-20,80.0,23,BoredApeYachtClub,1840.0,55.15287848638138
266,2022-01-21,57.0,20,BoredApeYachtClub,1140.0,56.03869865657809
267,2022-01-22,66.18,25,BoredApeYachtClub,1654.5000000000002,56.143767836244365
268,2022-01-23,84.9,19,BoredApeYachtClub,1613.1000000000001,56.84547657094008
269,2022-01-24,22.99,27,BoredApeYachtClub,620.7299999999999,57.58498349915796
270,2022-01-25,100.69,1,BoredApeYachtClub,100.69,56.51456494251602
271,2022-01-26,0.0,0,0,0.0,57.223939864278634
272,2022-01-27,0.0,0,0,0.0,57.17100489295282
273,2022-01-28,0.0,0,0,0.0,57.11512681158017
274,2022-01-29,100.0,1,BoredApeYachtClub,100.0,57.09167828915342
0,2021-08-29,0.9699,5578,MutantApeYachtClub,5410.1022,
1,2021-08-30,2.5,1094,MutantApeYachtClub,2735.0,
2,2021-08-31,4.3043,565,MutantApeYachtClub,2431.9294999999997,
3,2021-09-01,1.11,484,MutantApeYachtClub,537.24,
4,2021-09-02,2.96,396,MutantApeYachtClub,1172.16,
5,2021-09-03,4.01,258,MutantApeYachtClub,1034.58,
6,2021-09-04,3.6,190,MutantApeYachtClub,684.0,
7,2021-09-05,3.2,211,MutantApeYachtClub,675.2,
8,2021-09-06,3.7137,199,MutantApeYachtClub,739.0263,
9,2021-09-07,2.09,167,MutantApeYachtClub,349.03,
10,2021-09-08,3.304922,136,MutantApeYachtClub,449.46939199999997,
11,2021-09-09,3.0,120,MutantApeYachtClub,360.0,
12,2021-09-10,2.916,114,MutantApeYachtClub,332.424,
13,2021-09-11,3.071,81,MutantApeYachtClub,248.751,
14,2021-09-12,2.7838,84,MutantApeYachtClub,233.83919999999998,
15,2021-09-13,2.631,114,MutantApeYachtClub,299.93399999999997,
16,2021-09-14,3.0,124,MutantApeYachtClub,372.0,
17,2021-09-15,3.2,157,MutantApeYachtClub,502.40000000000003,
18,2021-09-16,3.454451,160,MutantApeYachtClub,552.71216,
19,2021-09-17,1.0,102,MutantApeYachtClub,102.0,
20,2021-09-18,3.34768434,66,MutantApeYachtClub,220.94716644,
21,2021-09-19,3.23323,75,MutantApeYachtClub,242.49224999999998,
22,2021-09-20,3.33,56,MutantApeYachtClub,186.48000000000002,
23,2021-09-21,3.335332,219,MutantApeYachtClub,730.437708,
24,2021-09-22,3.531,109,MutantApeYachtClub,384.879,
25,2021-09-23,3.8,116,MutantApeYachtClub,440.79999999999995,
26,2021-09-24,4.22,77,MutantApeYachtClub,324.94,
27,2021-09-25,4.1211,69,MutantApeYachtClub,284.3559,
28,2021-09-26,3.63802,75,MutantApeYachtClub,272.8515,
29,2021-09-27,0.6977,91,MutantApeYachtClub,63.4907,
30,2021-09-28,3.899,90,MutantApeYachtClub,350.91,1.9822337181217327
31,2021-09-29,3.943780416,94,MutantApeYachtClub,370.715359104,2.9857354330815653
32,2021-09-30,3.8976,87,MutantApeYachtClub,339.0912,3.11523132643134
33,2021-10-01,3.781111,69,MutantApeYachtClub,260.896659,2.9755049376403617
34,2021-10-02,3.45723,55,MutantApeYachtClub,190.14765,3.2208943918443422
35,2021-10-03,3.4799,81,MutantApeYachtClub,281.87190000000004,3.2535206576561015
36,2021-10-04,3.8,85,MutantApeYachtClub,323.0,3.2013261642691857
37,2021-10-05,3.84,82,MutantApeYachtClub,314.88,3.1937535926116367
38,2021-10-06,2.407,76,MutantApeYachtClub,182.93200000000002,3.2101373001090683
39,2021-10-07,2.6787,85,MutantApeYachtClub,227.6895,3.1569378899848237
40,2021-10-08,3.3,178,MutantApeYachtClub,587.4,3.2035734976412336
41,2021-10-09,3.32241,102,MutantApeYachtClub,338.88582,3.2047037287007694
42,2021-10-10,3.60204,54,MutantApeYachtClub,194.51016,3.21700459890481
43,2021-10-11,3.132,51,MutantApeYachtClub,159.732,3.235922015978029
44,2021-10-12,3.535,60,MutantApeYachtClub,212.10000000000002,3.2387172502754074
45,2021-10-13,3.52692,91,MutantApeYachtClub,320.94972,3.25830102572368
46,2021-10-14,3.125,80,MutantApeYachtClub,250.0,3.2921362315035263
47,2021-10-15,3.41011,68,MutantApeYachtClub,231.88748,3.300321759507164
48,2021-10-16,3.556545168,45,MutantApeYachtClub,160.04453256,3.308910777855716
49,2021-10-17,3.214,50,MutantApeYachtClub,160.7,3.3042187809520858
50,2021-10-18,2.985,31,MutantApeYachtClub,92.535,3.3951175887634064
51,2021-10-19,3.1418,36,MutantApeYachtClub,113.1048,3.391285901105158
52,2021-10-20,3.1491,56,MutantApeYachtClub,176.34959999999998,3.3924527167603573
53,2021-10-21,2.901,67,MutantApeYachtClub,194.367,3.3883380132672625
54,2021-10-22,2.9969,76,MutantApeYachtClub,227.76440000000002,3.379228346607792
55,2021-10-23,3.26223,75,MutantApeYachtClub,244.66725000000002,3.3592019677927096
56,2021-10-24,3.378,38,MutantApeYachtClub,128.364,3.333081453785331
57,2021-10-25,3.12089,41,MutantApeYachtClub,127.95649,3.3027738419044153
58,2021-10-26,3.5,44,MutantApeYachtClub,154.0,3.2733032368206545
59,2021-10-27,3.20811,46,MutantApeYachtClub,147.57306,3.2651745653246023
60,2021-10-28,2.9833,66,MutantApeYachtClub,196.8978,3.3755497279808884
61,2021-10-29,3.431,70,MutantApeYachtClub,240.17000000000002,3.3402674628632183
62,2021-10-30,3.476,45,MutantApeYachtClub,156.42,3.3156322843814174
63,2021-10-31,3.38825,56,MutantApeYachtClub,189.74200000000002,3.2939574745681472
64,2021-11-01,2.6,48,MutantApeYachtClub,124.80000000000001,3.279719679678392
65,2021-11-02,3.20553,47,MutantApeYachtClub,150.65991,3.2583431732526473
66,2021-11-03,3.1866,76,MutantApeYachtClub,242.1816,3.2478617355361723
67,2021-11-04,3.359,75,MutantApeYachtClub,251.925,3.2212701662680416
68,2021-11-05,3.5,70,MutantApeYachtClub,245.0,3.20036685078117
69,2021-11-06,3.2416,66,MutantApeYachtClub,213.9456,3.242541319439544
70,2021-11-07,3.4263,104,MutantApeYachtClub,356.3352,3.2676274751362686
71,2021-11-08,3.6896,88,MutantApeYachtClub,324.6848,3.2734833274591058
72,2021-11-09,3.5785,76,MutantApeYachtClub,271.966,3.2908612101978023
73,2021-11-10,3.2,64,MutantApeYachtClub,204.8,3.293606537763301
74,2021-11-11,3.69,87,MutantApeYachtClub,321.03,3.2948200768517526
75,2021-11-12,3.99,94,MutantApeYachtClub,375.06,3.305431053432519
76,2021-11-13,4.0,572,MutantApeYachtClub,2288.0,3.328876139289125
77,2021-11-14,4.5996,549,MutantApeYachtClub,2525.1803999999997,3.497236652318048
78,2021-11-15,5.2002,241,MutantApeYachtClub,1253.2482,3.7110652353254023
79,2021-11-16,5.5671,236,MutantApeYachtClub,1313.8355999999999,3.830853998035363
80,2021-11-17,5.8109,331,MutantApeYachtClub,1923.4079000000002,3.966840651234568
81,2021-11-18,6.75,139,MutantApeYachtClub,938.25,4.147863449152543
82,2021-11-19,5.4648,95,MutantApeYachtClub,519.1560000000001,4.257090807027176
83,2021-11-20,5.762,85,MutantApeYachtClub,489.77,4.305102718631179
84,2021-11-21,5.201,66,MutantApeYachtClub,343.26599999999996,4.363997624324325
